pc1,pc2,cluster,emoji,label
0.13680438910034046,0.1492783869285666,43,💂🏽‍♀️,Royal Guards Emojis
0.1238592852592104,0.14874737058081167,43,💂🏽‍♀,Royal Guards Emojis
0.22230783969544796,-0.19335714821068717,3,👩‍⚕️,Women in Diverse Roles
0.19489824349710005,-0.1901496671681435,3,👩‍⚕,Women in Diverse Roles
0.2996054063169613,-0.1589832314383057,3,👩🏿‍⚕️,Women in Diverse Roles
0.3022697729164508,-0.16783323567656208,3,👩🏿‍⚕,Women in Diverse Roles
0.24547822846117115,-0.17908443093630197,3,👩🏻‍⚕️,Women in Diverse Roles
0.2308584018223099,-0.18208199449575915,3,👩🏻‍⚕,Women in Diverse Roles
0.2802767766044713,-0.1732794385852192,3,👩🏾‍⚕️,Women in Diverse Roles
0.27182464818324387,-0.18075272225983294,3,👩🏾‍⚕,Women in Diverse Roles
0.28334450935328076,-0.17264158683730274,3,👩🏼‍⚕️,Women in Diverse Roles
0.2862069837897502,-0.18936307085183762,3,👩🏼‍⚕,Women in Diverse Roles
0.28344400960042593,-0.1578955243396595,3,👩🏽‍⚕️,Women in Diverse Roles
0.2778000596996059,-0.16483822188977187,3,👩🏽‍⚕,Women in Diverse Roles
0.11116353100700763,0.3771206918242757,16,🧘‍♀️,Fantasy and Adventure Characters
0.07926137754250581,0.3664801112839202,16,🧘‍♀,Fantasy and Adventure Characters
0.1993020493019448,0.3498689250556809,1,🧘🏿‍♀️,Diverse Careers and Roles
0.19095805651622724,0.3503699667026445,1,🧘🏿‍♀,Diverse Careers and Roles
0.1847120062768371,0.3911543845793079,16,🧘🏻‍♀️,Fantasy and Adventure Characters
0.16264192403301414,0.38958152209795666,16,🧘🏻‍♀,Fantasy and Adventure Characters
0.21389252371498735,0.36491406853789693,16,🧘🏾‍♀️,Fantasy and Adventure Characters
0.20072999070249214,0.3661188571620695,16,🧘🏾‍♀,Fantasy and Adventure Characters
0.19135553430585955,0.40634812467810255,16,🧘🏼‍♀️,Fantasy and Adventure Characters
0.1723381535379629,0.4063069139339736,16,🧘🏼‍♀,Fantasy and Adventure Characters
0.18776894679712403,0.3909948063086551,16,🧘🏽‍♀️,Fantasy and Adventure Characters
0.16897255279545204,0.39326142250749774,16,🧘🏽‍♀,Fantasy and Adventure Characters
0.27613372701130634,-0.26598522874573827,3,👩‍🦽,Women in Diverse Roles
0.3645881847781124,-0.25766123605490077,3,👩🏿‍🦽,Women in Diverse Roles
0.2895656386545874,-0.18406191209531522,0,👩‍🦽‍➡️,Diverse Wheelchair Users
0.2765750299518911,-0.1797685305699164,0,👩‍🦽‍➡,Diverse Wheelchair Users
0.3662654099703999,-0.1812104907276213,0,👩🏿‍🦽‍➡️,Diverse Wheelchair Users
0.35521719356350645,-0.17758274523782386,0,👩🏿‍🦽‍➡,Diverse Wheelchair Users
0.32292276209482246,-0.19297325526105913,0,👩🏻‍🦽‍➡️,Diverse Wheelchair Users
0.3131939282941943,-0.18700414858065031,0,👩🏻‍🦽‍➡,Diverse Wheelchair Users
0.3422425165795849,-0.18062188186308,0,👩🏾‍🦽‍➡️,Diverse Wheelchair Users
0.33050821503470396,-0.1766139183575644,0,👩🏾‍🦽‍➡,Diverse Wheelchair Users
0.3544001920281356,-0.18544058148026282,0,👩🏼‍🦽‍➡️,Diverse Wheelchair Users
0.3463960550312476,-0.18256967346212719,0,👩🏼‍🦽‍➡,Diverse Wheelchair Users
0.36035143539182596,-0.17008482628518998,0,👩🏽‍🦽‍➡️,Diverse Wheelchair Users
0.3539564558294632,-0.1676977900455435,0,👩🏽‍🦽‍➡,Diverse Wheelchair Users
0.3218915723341393,-0.27780314986114973,3,👩🏻‍🦽,Women in Diverse Roles
0.3570448123196788,-0.2799466224207592,3,👩🏾‍🦽,Women in Diverse Roles
0.3524681155636015,-0.27130421919321923,3,👩🏼‍🦽,Women in Diverse Roles
0.3790815220671102,-0.2504355553661272,3,👩🏽‍🦽,Women in Diverse Roles
0.2682340895443602,-0.2748883668673398,3,👩‍🦼,Women in Diverse Roles
0.3770540779080449,-0.248701575500929,3,👩🏿‍🦼,Women in Diverse Roles
0.27605668654017695,-0.1658306542407774,0,👩‍🦼‍➡️,Diverse Wheelchair Users
0.2738592840037504,-0.16374871119200404,0,👩‍🦼‍➡,Diverse Wheelchair Users
0.37852858591891564,-0.1734932726374831,0,👩🏿‍🦼‍➡️,Diverse Wheelchair Users
0.37454185116581373,-0.16800797189071942,0,👩🏿‍🦼‍➡,Diverse Wheelchair Users
0.3151494436972916,-0.17764736500233913,0,👩🏻‍🦼‍➡️,Diverse Wheelchair Users
0.3131892427403103,-0.170425987369736,0,👩🏻‍🦼‍➡,Diverse Wheelchair Users
0.36871108630700783,-0.17779909138009242,0,👩🏾‍🦼‍➡️,Diverse Wheelchair Users
0.3607342866138417,-0.17116609990229853,0,👩🏾‍🦼‍➡,Diverse Wheelchair Users
0.3529372247528815,-0.1726812345979721,0,👩🏼‍🦼‍➡️,Diverse Wheelchair Users
0.35521321692962166,-0.17085879782104754,0,👩🏼‍🦼‍➡,Diverse Wheelchair Users
0.37453466866694407,-0.14866016349152517,0,👩🏽‍🦼‍➡️,Diverse Wheelchair Users
0.369162774264277,-0.14387412904239474,0,👩🏽‍🦼‍➡,Diverse Wheelchair Users
0.3246368502366115,-0.2713010646273836,3,👩🏻‍🦼,Women in Diverse Roles
0.37687739713035634,-0.2645130840081108,3,👩🏾‍🦼,Women in Diverse Roles
0.3732818316157986,-0.26643172618643873,3,👩🏼‍🦼,Women in Diverse Roles
0.37202269954294853,-0.2432276136800504,3,👩🏽‍🦼,Women in Diverse Roles
0.09820116059768454,0.38110454757175133,16,🧖‍♀️,Fantasy and Adventure Characters
0.08031077688396772,0.37660129382096125,16,🧖‍♀,Fantasy and Adventure Characters
0.20259963642290074,0.35699830609954963,1,🧖🏿‍♀️,Diverse Careers and Roles
0.19393352470849612,0.36206468598437286,16,🧖🏿‍♀,Fantasy and Adventure Characters
0.1536427700001661,0.39439526331636615,16,🧖🏻‍♀️,Fantasy and Adventure Characters
0.13324052105917716,0.3929820656228362,16,🧖🏻‍♀,Fantasy and Adventure Characters
0.18408918329945057,0.36866221221809675,16,🧖🏾‍♀️,Fantasy and Adventure Characters
0.16517556147138554,0.36939585945955233,16,🧖🏾‍♀,Fantasy and Adventure Characters
0.1684972417563572,0.3940811935890175,16,🧖🏼‍♀️,Fantasy and Adventure Characters
0.14945173127000208,0.39535061951680456,16,🧖🏼‍♀,Fantasy and Adventure Characters
0.15874521995273977,0.3806067353359056,16,🧖🏽‍♀️,Fantasy and Adventure Characters
0.14946778965224392,0.39353607544280106,16,🧖🏽‍♀,Fantasy and Adventure Characters
-0.013234961520371154,0.15557401103411725,49,🤵‍♀️,Diverse Wedding Attire Emojis
-0.025670336534084577,0.15965050211005985,49,🤵‍♀,Diverse Wedding Attire Emojis
0.06607131100494272,0.1553658960677961,49,🤵🏿‍♀️,Diverse Wedding Attire Emojis
0.0639819093625459,0.16177955235480893,49,🤵🏿‍♀,Diverse Wedding Attire Emojis
0.029996433683529083,0.17616395971628634,49,🤵🏻‍♀️,Diverse Wedding Attire Emojis
0.020674205284637023,0.17957349254770616,49,🤵🏻‍♀,Diverse Wedding Attire Emojis
0.08051155631410949,0.16079039080250834,49,🤵🏾‍♀️,Diverse Wedding Attire Emojis
0.07249593579991546,0.1698412100717237,49,🤵🏾‍♀,Diverse Wedding Attire Emojis
0.044483641373351666,0.18217027545369147,49,🤵🏼‍♀️,Diverse Wedding Attire Emojis
0.036986448854895174,0.1910141144509221,49,🤵🏼‍♀,Diverse Wedding Attire Emojis
0.03988102274278953,0.16752001742940764,49,🤵🏽‍♀️,Diverse Wedding Attire Emojis
0.0329919227667067,0.1737335888464927,49,🤵🏽‍♀,Diverse Wedding Attire Emojis
0.23041938726990194,-0.18282434713675608,3,👩‍⚖️,Women in Diverse Roles
0.2046925660352273,-0.18643073320360853,3,👩‍⚖,Women in Diverse Roles
0.32730705947832717,-0.1734578367964734,3,👩🏿‍⚖️,Women in Diverse Roles
0.3155911322894043,-0.17797677248507426,3,👩🏿‍⚖,Women in Diverse Roles
0.27770417831594735,-0.18564593137463103,3,👩🏻‍⚖️,Women in Diverse Roles
0.26348491391481654,-0.18565260052992574,3,👩🏻‍⚖,Women in Diverse Roles
0.3094489005042808,-0.18073759838208653,3,👩🏾‍⚖️,Women in Diverse Roles
0.29782969635927264,-0.18335506855861125,3,👩🏾‍⚖,Women in Diverse Roles
0.3104080364349758,-0.19634248438808824,3,👩🏼‍⚖️,Women in Diverse Roles
0.3002984252664518,-0.20001950468106452,3,👩🏼‍⚖,Women in Diverse Roles
0.31296698433415454,-0.17533859895935386,3,👩🏽‍⚖️,Women in Diverse Roles
0.29363475740474476,-0.174860176167001,3,👩🏽‍⚖,Women in Diverse Roles
0.09523868634092014,0.22062154707113193,23,🤹‍♀️,Juggling Performers
0.06740421123385677,0.21355122437831542,23,🤹‍♀,Juggling Performers
0.16164793255181883,0.21897575324585816,23,🤹🏿‍♀️,Juggling Performers
0.15878727053458153,0.2212658435289166,23,🤹🏿‍♀,Juggling Performers
0.13803519484271412,0.23176211309474812,23,🤹🏻‍♀️,Juggling Performers
0.12011114291040934,0.23039628182007776,23,🤹🏻‍♀,Juggling Performers
0.1754131389091879,0.21778914869117486,23,🤹🏾‍♀️,Juggling Performers
0.17276372660932957,0.21651694990201734,23,🤹🏾‍♀,Juggling Performers
0.1688655326810289,0.24151731179338198,23,🤹🏼‍♀️,Juggling Performers
0.1536511553558769,0.24433706274430286,23,🤹🏼‍♀,Juggling Performers
0.14148715681377177,0.22717221256818212,23,🤹🏽‍♀️,Juggling Performers
0.1321702994388188,0.22908233194994582,23,🤹🏽‍♀,Juggling Performers
0.034559387044853083,0.28638492124767106,30,🧎‍♀️,Diverse Women Kneeling Emojis
0.023659336132056036,0.28358382547702593,30,🧎‍♀,Diverse Women Kneeling Emojis
0.11205452208849279,0.3021160824823253,30,🧎🏿‍♀️,Diverse Women Kneeling Emojis
0.10668683036117255,0.30467864019903074,30,🧎🏿‍♀,Diverse Women Kneeling Emojis
0.06667046150479411,0.279499689009883,30,🧎‍♀️‍➡️,Diverse Women Kneeling Emojis
0.0571033029114967,0.2535652939073372,30,🧎‍♀‍➡️,Diverse Women Kneeling Emojis
0.05236439819673101,0.2795922240252649,30,🧎‍♀️‍➡,Diverse Women Kneeling Emojis
0.04823439600524693,0.2637964847952754,30,🧎‍♀‍➡,Diverse Women Kneeling Emojis
0.12511868851684507,0.2858977781571135,30,🧎🏿‍♀️‍➡️,Diverse Women Kneeling Emojis
0.1207306157178003,0.2750615622412693,30,🧎🏿‍♀‍➡️,Diverse Women Kneeling Emojis
0.11018733768424613,0.2875409353843992,30,🧎🏿‍♀️‍➡,Diverse Women Kneeling Emojis
0.10914178780742241,0.2836653606450835,30,🧎🏿‍♀‍➡,Diverse Women Kneeling Emojis
0.09301926659517387,0.2848644183961707,30,🧎🏻‍♀️‍➡️,Diverse Women Kneeling Emojis
0.08070882867840413,0.2610143902041031,30,🧎🏻‍♀‍➡️,Diverse Women Kneeling Emojis
0.08210443141667306,0.2922057117323849,30,🧎🏻‍♀️‍➡,Diverse Women Kneeling Emojis
0.07034635288469909,0.27119884316088677,30,🧎🏻‍♀‍➡,Diverse Women Kneeling Emojis
0.13084318893542973,0.2677108112225426,30,🧎🏾‍♀️‍➡️,Diverse Women Kneeling Emojis
0.12092592055438238,0.2550099741499905,30,🧎🏾‍♀‍➡️,Diverse Women Kneeling Emojis
0.11700606334059319,0.27181641731816786,30,🧎🏾‍♀️‍➡,Diverse Women Kneeling Emojis
0.11045691080583164,0.2625891690049031,30,🧎🏾‍♀‍➡,Diverse Women Kneeling Emojis
0.10585331837092106,0.314951252920676,30,🧎🏼‍♀️‍➡️,Diverse Women Kneeling Emojis
0.10368227469210596,0.29918612269712486,30,🧎🏼‍♀‍➡️,Diverse Women Kneeling Emojis
0.09302805604921568,0.31664048157589114,30,🧎🏼‍♀️‍➡,Diverse Women Kneeling Emojis
0.09180246085098753,0.30819473053318075,30,🧎🏼‍♀‍➡,Diverse Women Kneeling Emojis
0.09472695192133665,0.2849661730361021,30,🧎🏽‍♀️‍➡️,Diverse Women Kneeling Emojis
0.07805556229402172,0.26526037650781675,30,🧎🏽‍♀‍➡️,Diverse Women Kneeling Emojis
0.08163249482315556,0.2868479056308083,30,🧎🏽‍♀️‍➡,Diverse Women Kneeling Emojis
0.07429387482690072,0.2738415242849673,30,🧎🏽‍♀‍➡,Diverse Women Kneeling Emojis
0.0782394371388134,0.3142349703616886,30,🧎🏻‍♀️,Diverse Women Kneeling Emojis
0.0697700067536516,0.31356690396151127,30,🧎🏻‍♀,Diverse Women Kneeling Emojis
0.1237579205890199,0.2957588146645367,30,🧎🏾‍♀️,Diverse Women Kneeling Emojis
0.11445651867512614,0.30693501846066734,30,🧎🏾‍♀,Diverse Women Kneeling Emojis
0.09598166923215365,0.3426152443121012,30,🧎🏼‍♀️,Diverse Women Kneeling Emojis
0.08016275139922727,0.34390133704323933,30,🧎🏼‍♀,Diverse Women Kneeling Emojis
0.0759170763824996,0.2976492063573377,30,🧎🏽‍♀️,Diverse Women Kneeling Emojis
0.06266000945730206,0.31217155797977136,30,🧎🏽‍♀,Diverse Women Kneeling Emojis
0.027971248793504315,0.16250256077825204,41,🏋️‍♀️,Weightlifting Enthusiasts
-0.002538385375870765,0.1490843875553277,41,🏋‍♀️,Weightlifting Enthusiasts
0.018620826526495403,0.16991462575853633,41,🏋️‍♀,Weightlifting Enthusiasts
-0.012939582470137654,0.1550824854433896,41,🏋‍♀,Weightlifting Enthusiasts
0.10361964439731411,0.1273871426961498,41,🏋🏿‍♀️,Weightlifting Enthusiasts
0.09668752421990345,0.13570005889210393,41,🏋🏿‍♀,Weightlifting Enthusiasts
0.060623227381137276,0.1722857517134328,41,🏋🏻‍♀️,Weightlifting Enthusiasts
0.051252754085793134,0.17573610325248634,41,🏋🏻‍♀,Weightlifting Enthusiasts
0.11060816318040985,0.1377167973117238,41,🏋🏾‍♀️,Weightlifting Enthusiasts
0.10857425539365317,0.14549924678508372,41,🏋🏾‍♀,Weightlifting Enthusiasts
0.08548686694466827,0.17294419740965034,41,🏋🏼‍♀️,Weightlifting Enthusiasts
0.07622738116817968,0.17732058539501178,41,🏋🏼‍♀,Weightlifting Enthusiasts
0.08393758931521395,0.1652884500553137,41,🏋🏽‍♀️,Weightlifting Enthusiasts
0.08009071130188075,0.1735774458336033,41,🏋🏽‍♀,Weightlifting Enthusiasts
0.24517687667152527,-0.31834949926799777,3,👩🏻,Women in Diverse Roles
0.30752511020179824,-0.2668655205990549,3,👩🏻‍🦲,Women in Diverse Roles
0.06591971506866896,0.27785437565971066,66,🧔🏻‍♀️,Facial Hair Variations
0.05666396510505782,0.2807102421682484,66,🧔🏻‍♀,Facial Hair Variations
0.231419738888536,0.1378643155131182,47,👱🏻‍♀️,Diverse Characters and Roles
0.2061387530868927,0.1413378911058941,47,👱🏻‍♀,Diverse Characters and Roles
0.2913255630700616,-0.2580657475160068,3,👩🏻‍🦱,Women in Diverse Roles
0.3015717596569245,-0.2659057979492694,3,👩🏻‍🦰,Women in Diverse Roles
0.3066227229673895,-0.2547056680357849,3,👩🏻‍🦳,Women in Diverse Roles
0.10898968114447655,0.34590632681302047,16,🧙‍♀️,Fantasy and Adventure Characters
0.08439880511370812,0.3428844066386902,16,🧙‍♀,Fantasy and Adventure Characters
0.17795071631083315,0.33180100185889067,1,🧙🏿‍♀️,Diverse Careers and Roles
0.17418947330726278,0.32806642252122264,1,🧙🏿‍♀,Diverse Careers and Roles
0.14833372208258216,0.3740641310961105,16,🧙🏻‍♀️,Fantasy and Adventure Characters
0.13724594653814262,0.3814394927436922,16,🧙🏻‍♀,Fantasy and Adventure Characters
0.1908491420998218,0.36347460697019235,16,🧙🏾‍♀️,Fantasy and Adventure Characters
0.1774425259363309,0.36370006632763563,16,🧙🏾‍♀,Fantasy and Adventure Characters
0.18105141443444037,0.385972383003376,16,🧙🏼‍♀️,Fantasy and Adventure Characters
0.16372865694559643,0.3918590756333429,16,🧙🏼‍♀,Fantasy and Adventure Characters
0.16774161781078747,0.3619591475750776,16,🧙🏽‍♀️,Fantasy and Adventure Characters
0.15817934553054727,0.3687379833489464,16,🧙🏽‍♀,Fantasy and Adventure Characters
0.23109043837040433,-0.24513098091159866,3,👩‍🔧,Women in Diverse Roles
0.32494748513013666,-0.2132960130595744,3,👩🏿‍🔧,Women in Diverse Roles
0.2790035929869229,-0.2423786098771848,3,👩🏻‍🔧,Women in Diverse Roles
0.3201431482409927,-0.22090277278647238,3,👩🏾‍🔧,Women in Diverse Roles
0.2888543518030991,-0.2116951773138206,3,👩🏼‍🔧,Women in Diverse Roles
0.31663234686167874,-0.20713187581584994,3,👩🏽‍🔧,Women in Diverse Roles
0.30584428685601384,-0.2934486285839085,3,👩🏾,Women in Diverse Roles
0.364555340272529,-0.2650993266202283,3,👩🏾‍🦲,Women in Diverse Roles
0.11053973677541191,0.25065946974964043,66,🧔🏾‍♀️,Facial Hair Variations
0.09926817536073979,0.25505577240076677,66,🧔🏾‍♀,Facial Hair Variations
0.2695234210529662,0.12376966853112839,47,👱🏾‍♀️,Diverse Characters and Roles
0.2583954069952697,0.1312765659899987,47,👱🏾‍♀,Diverse Characters and Roles
0.3409577762275144,-0.2390485224457145,3,👩🏾‍🦱,Women in Diverse Roles
0.35178136329128007,-0.24924920462380895,3,👩🏾‍🦰,Women in Diverse Roles
0.3521780511207539,-0.2399129178145212,3,👩🏾‍🦳,Women in Diverse Roles
0.30694367251509924,-0.31975933677088364,3,👩🏼,Women in Diverse Roles
0.3563683450819595,-0.26431165408075663,3,👩🏼‍🦲,Women in Diverse Roles
0.07566661556452679,0.26881144321541534,66,🧔🏼‍♀️,Facial Hair Variations
0.058666997435338805,0.27673399112581093,66,🧔🏼‍♀,Facial Hair Variations
0.2449929282051204,0.14617543641533143,47,👱🏼‍♀️,Diverse Characters and Roles
0.22027273834118855,0.15389884536457676,47,👱🏼‍♀,Diverse Characters and Roles
0.3303823956733999,-0.24177882040969795,3,👩🏼‍🦱,Women in Diverse Roles
0.3136415792637252,-0.25413830170221197,3,👩🏼‍🦰,Women in Diverse Roles
0.322364531302102,-0.23964191405733878,3,👩🏼‍🦳,Women in Diverse Roles
0.33021410175629734,-0.2661204385514179,3,👩🏽,Women in Diverse Roles
0.3602910468551989,-0.2437069342459073,3,👩🏽‍🦲,Women in Diverse Roles
0.08294483287426221,0.25234749846099586,66,🧔🏽‍♀️,Facial Hair Variations
0.06611708374510701,0.25433605065622306,66,🧔🏽‍♀,Facial Hair Variations
0.25036422603931646,0.1413840798876487,47,👱🏽‍♀️,Diverse Characters and Roles
0.2352802547670184,0.1471440943045623,47,👱🏽‍♀,Diverse Characters and Roles
0.35421212113488976,-0.22111521732421602,3,👩🏽‍🦱,Women in Diverse Roles
0.3462265755396925,-0.23636292806108292,3,👩🏽‍🦰,Women in Diverse Roles
0.3547527541421985,-0.21685604782659448,3,👩🏽‍🦳,Women in Diverse Roles
0.10246466221807522,0.22750182925596082,12,🚵‍♀️,Active Lifestyles and Sports
0.0876009720992699,0.2296468268503061,12,🚵‍♀,Active Lifestyles and Sports
0.1801979230815972,0.19351524909048334,12,🚵🏿‍♀️,Active Lifestyles and Sports
0.17454188799866996,0.19343125605016462,12,🚵🏿‍♀,Active Lifestyles and Sports
0.13700364043333094,0.21348556118420628,12,🚵🏻‍♀️,Active Lifestyles and Sports
0.12192778839566713,0.22149517722486675,12,🚵🏻‍♀,Active Lifestyles and Sports
0.18517054556671705,0.21422066455701752,12,🚵🏾‍♀️,Active Lifestyles and Sports
0.17305657412401332,0.21471281294819017,12,🚵🏾‍♀,Active Lifestyles and Sports
0.16577769699193035,0.23040536155385652,12,🚵🏼‍♀️,Active Lifestyles and Sports
0.15198528985176973,0.23514323122605787,12,🚵🏼‍♀,Active Lifestyles and Sports
0.16077848393840777,0.2320529260204441,12,🚵🏽‍♀️,Active Lifestyles and Sports
0.14884562582925226,0.23499296935840822,12,🚵🏽‍♀,Active Lifestyles and Sports
0.2389350716834166,-0.3095074612283856,3,👩‍💼,Women in Diverse Roles
0.29991362285830114,-0.28081613499904456,3,👩🏿‍💼,Women in Diverse Roles
0.261177511209758,-0.3071435354023594,3,👩🏻‍💼,Women in Diverse Roles
0.29876664354309435,-0.2937489503122508,3,👩🏾‍💼,Women in Diverse Roles
0.33273013840326926,-0.29628696168227847,3,👩🏼‍💼,Women in Diverse Roles
0.2950186177237691,-0.28257169679801636,3,👩🏽‍💼,Women in Diverse Roles
0.08320963873854043,-0.3127375155113428,51,👩‍✈️,Airline Personnel
0.05593568998080765,-0.30537531399090234,51,👩‍✈,Airline Personnel
0.19234602650860255,-0.29060230047354507,51,👩🏿‍✈️,Airline Personnel
0.16837012545533195,-0.284237077967467,51,👩🏿‍✈,Airline Personnel
0.1295242834466167,-0.31775511676105705,51,👩🏻‍✈️,Airline Personnel
0.10574434435020046,-0.30930637757220797,51,👩🏻‍✈,Airline Personnel
0.15882905831788321,-0.30579933354311506,51,👩🏾‍✈️,Airline Personnel
0.13176324698082126,-0.29998290913008996,51,👩🏾‍✈,Airline Personnel
0.15613608438404222,-0.31896423633692295,51,👩🏼‍✈️,Airline Personnel
0.13728303621246996,-0.31147530748518554,51,👩🏼‍✈,Airline Personnel
0.1829733698244538,-0.28873981765322887,51,👩🏽‍✈️,Airline Personnel
0.15688008818226848,-0.27818073169516633,51,👩🏽‍✈,Airline Personnel
0.09723073597652124,0.24734855474571876,9,🤾‍♀️,Team Sports Activities
0.07297264545965138,0.23995891025273827,9,🤾‍♀,Team Sports Activities
0.1811406488648424,0.22899611734434838,9,🤾🏿‍♀️,Team Sports Activities
0.17418841713681343,0.2314324213480129,9,🤾🏿‍♀,Team Sports Activities
0.15349602898738549,0.2499460946473363,9,🤾🏻‍♀️,Team Sports Activities
0.14100396729958842,0.24985005873696198,9,🤾🏻‍♀,Team Sports Activities
0.18660218569921067,0.23945671921029069,9,🤾🏾‍♀️,Team Sports Activities
0.1831804815074035,0.2450203575807939,9,🤾🏾‍♀,Team Sports Activities
0.17056286887394928,0.25624526286843924,9,🤾🏼‍♀️,Team Sports Activities
0.15236713103837138,0.2521595568260388,9,🤾🏼‍♀,Team Sports Activities
0.16616342218165434,0.24889232667206818,9,🤾🏽‍♀️,Team Sports Activities
0.16215956184350408,0.2589130422540677,9,🤾🏽‍♀,Team Sports Activities
0.07304798372475907,0.2056633074816544,61,🤽‍♀️,Water Polo Players
0.054101804440660414,0.2013925003899139,61,🤽‍♀,Water Polo Players
0.14485994119153073,0.18170235204764043,61,🤽🏿‍♀️,Water Polo Players
0.13666783548801278,0.18206903868356256,61,🤽🏿‍♀,Water Polo Players
0.12214853791125609,0.21201407398942237,61,🤽🏻‍♀️,Water Polo Players
0.1008125680709882,0.2055654470953098,61,🤽🏻‍♀,Water Polo Players
0.15175658140915113,0.166694338893256,61,🤽🏾‍♀️,Water Polo Players
0.1406337121680513,0.16677790643186455,61,🤽🏾‍♀,Water Polo Players
0.1303951429679615,0.22979632777193368,61,🤽🏼‍♀️,Water Polo Players
0.11163141732359591,0.22481786857125186,61,🤽🏼‍♀,Water Polo Players
0.13516825791346232,0.18756808303970382,61,🤽🏽‍♀️,Water Polo Players
0.12002275548221646,0.18672371999595233,61,🤽🏽‍♀,Water Polo Players
0.13262103107385875,0.04381319493192076,37,👮‍♀️,Police Officers and Roles
0.11069834749649246,0.05893942951723491,37,👮‍♀,Police Officers and Roles
0.18081462354822989,0.012342433888405065,37,👮🏿‍♀️,Police Officers and Roles
0.17937720081663422,0.02246149384441062,37,👮🏿‍♀,Police Officers and Roles
0.1585226229849041,0.05005897874329163,37,👮🏻‍♀️,Police Officers and Roles
0.15382732098232546,0.06103863063866571,37,👮🏻‍♀,Police Officers and Roles
0.20378062029427352,0.06492663718922004,37,👮🏾‍♀️,Police Officers and Roles
0.19541980983898702,0.06927599380397678,37,👮🏾‍♀,Police Officers and Roles
0.1742201894455206,0.051040045952419566,37,👮🏼‍♀️,Police Officers and Roles
0.16758975354691252,0.0616339927446828,37,👮🏼‍♀,Police Officers and Roles
0.1661069337137166,0.048101970732163005,37,👮🏽‍♀️,Police Officers and Roles
0.16389064781148524,0.0532734567021806,37,👮🏽‍♀,Police Officers and Roles
0.1013994457778291,0.24683886715126044,24,🙎‍♀️,Expressions of People
0.08662687573704791,0.24264560968110618,24,🙎‍♀,Expressions of People
0.17569346669062555,0.23357761597567356,24,🙎🏿‍♀️,Expressions of People
0.16806806904602986,0.23900110505599886,24,🙎🏿‍♀,Expressions of People
0.14732512087972427,0.25020942123898,24,🙎🏻‍♀️,Expressions of People
0.1414010640416775,0.2570555789281681,24,🙎🏻‍♀,Expressions of People
0.17850004226829644,0.2274580625427545,24,🙎🏾‍♀️,Expressions of People
0.18096598380859466,0.23604061183896236,24,🙎🏾‍♀,Expressions of People
0.16331163668660784,0.2756035624092311,24,🙎🏼‍♀️,Expressions of People
0.16260131561870036,0.2819313786041519,24,🙎🏼‍♀,Expressions of People
0.15938579965540844,0.2583552620831403,24,🙎🏽‍♀️,Expressions of People
0.15557839754913153,0.26607058764788377,24,🙎🏽‍♀,Expressions of People
0.1376939150710025,0.1655237809723635,24,🙋‍♀️,Expressions of People
0.12527802650169478,0.17135681373548237,24,🙋‍♀,Expressions of People
0.21829902050681058,0.1363986012475867,24,🙋🏿‍♀️,Expressions of People
0.22577390733249958,0.1489759052934528,24,🙋🏿‍♀,Expressions of People
0.18181506883185275,0.1729749113036138,24,🙋🏻‍♀️,Expressions of People
0.17856418315925837,0.1851336186305474,24,🙋🏻‍♀,Expressions of People
0.21717531509787844,0.14051730193915626,24,🙋🏾‍♀️,Expressions of People
0.22317044918617218,0.15549089257576376,24,🙋🏾‍♀,Expressions of People
0.20487254919686207,0.1764055639036947,24,🙋🏼‍♀️,Expressions of People
0.20165793831676812,0.18752745408380175,24,🙋🏼‍♀,Expressions of People
0.19935785849697515,0.1593479426930001,24,🙋🏽‍♀️,Expressions of People
0.19952157062745313,0.17255695077413458,24,🙋🏽‍♀,Expressions of People
0.2756941105429919,-0.2733687147971788,3,👩‍🦰,Women in Diverse Roles
0.06132279133511552,0.2615516788408667,12,🚣‍♀️,Active Lifestyles and Sports
0.0437709320967145,0.2582334467810641,12,🚣‍♀,Active Lifestyles and Sports
0.15087457530970952,0.20922169276816507,12,🚣🏿‍♀️,Active Lifestyles and Sports
0.15374097494260183,0.20721733229203337,12,🚣🏿‍♀,Active Lifestyles and Sports
0.13409411058352982,0.25670521799194457,12,🚣🏻‍♀️,Active Lifestyles and Sports
0.12059435648814369,0.26384089977702446,12,🚣🏻‍♀,Active Lifestyles and Sports
0.16228015454819822,0.23802960628434494,12,🚣🏾‍♀️,Active Lifestyles and Sports
0.1613630535044705,0.24437239293680735,12,🚣🏾‍♀,Active Lifestyles and Sports
0.1574596600959481,0.2686683860290596,12,🚣🏼‍♀️,Active Lifestyles and Sports
0.15047284407399308,0.2730839636616937,12,🚣🏼‍♀,Active Lifestyles and Sports
0.150305279472191,0.25617095250990646,12,🚣🏽‍♀️,Active Lifestyles and Sports
0.14489764655599216,0.25446762673918166,12,🚣🏽‍♀,Active Lifestyles and Sports
-0.06415760283596345,0.2229924591622816,22,🏃‍♀️,Running in Different Styles
-0.07875669740780206,0.22447232533197187,22,🏃‍♀,Running in Different Styles
0.06585764067650503,0.19698968950315623,22,🏃🏿‍♀️,Running in Different Styles
0.059207800956673114,0.2031566571137275,22,🏃🏿‍♀,Running in Different Styles
-0.049079842501191635,0.24538873353445279,22,🏃‍♀️‍➡️,Running in Different Styles
